,Unnamed: 0,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2653,2665,1110773,2018-05-04,North Carolina,Henderson,519 Hilliard St,0,4,0,0,0
2654,2666,1109928,2018-05-04,Illinois,Chicago Heights,200 block of E 23rd St,0,4,0,0,0
2655,2667,1106451,2018-05-02,Illinois,Chicago,3500 block of W Grenshaw St,1,4,0,0,2
2656,2668,1106432,2018-05-02,New York,Brooklyn,333 Bristol St,1,4,0,0,0
2657,2669,1106557,2018-05-02,Minnesota,Minneapolis,2400 block of Ogema Place,0,4,0,1,2
2658,2670,1105061,2018-05-01,Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,0,0,0
2659,2671,1103454,2018-04-30,Florida,Pompano Beach,4251 N Dixie Hwy,0,4,0,0,0
2660,2672,1103465,2018-04-30,District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0
2661,2673,1103423,2018-04-29,Tennessee,Wartburg,519 South Kingston St,0,4,0,0,1
2662,2674,1102808,2018-04-29,Washington,Seattle (Skyway),12603 Renton Ave S,2,2,0,0,0
2663,2675,1103045,2018-04-29,North Carolina,Monroe,1500 block of Massey St,1,3,0,0,1
2664,2676,1102900,2018-04-29,Florida,West Palm Beach,1969 S Military Trail,1,3,0,0,1
2665,2677,1102559,2018-04-28,North Carolina,Maxton,Modest Rd,0,5,0,0,0
2666,2678,1100691,2018-04-25,Arkansas,Pine Bluff,300 block of West 24th Street,0,4,0,0,0
2667,2679,1100852,2018-04-25,Missouri,Saint Louis,1151 Northdale Dr,3,1,0,0,1
2668,2680,1099516,2018-04-24,Michigan,Flint,2200 block of Ave A,0,4,0,0,0
2669,2681,1096826,2018-04-22,Tennessee,Antioch,3571 Murfreesboro Pike,4,3,0,0,1
2670,2682,1097700,2018-04-22,Louisiana,New Orleans,1900 block of St Roch Ave,2,4,0,0,1
2671,2683,1096232,2018-04-21,Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,0,0,1
2672,2684,1096388,2018-04-20,California,San Francisco,3rd Street and Quesada Ave,1,5,0,0,0
2673,2685,1095043,2018-04-18,North Carolina,Asheville,73 Hansel Ave,3,3,1,0,0
2674,2686,1092279,2018-04-15,Louisiana,Shreveport,6956 Jewella Ave,0,6,0,0,0
2675,2687,1088778,2018-04-09,California,Vallejo,201 Maine St,0,4,0,0,0
2676,2688,1087153,2018-04-08,North Carolina,Hickory,247 1st Ave NW,1,3,0,0,3
2677,2689,1087021,2018-04-08,Florida,Miami,1300 block of NW 63rd Terrace,2,2,0,0,0
2678,2690,1086773,2018-04-06,Florida,Jacksonville,6100 block of Transylvania Ave,0,4,0,0,0
2679,2691,1086966,2018-04-06,Virginia,Virginia Beach,5800 block of Pickering St,1,3,0,0,0
2680,2692,1084847,2018-04-04,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,0,0,0
2681,2693,1083552,2018-04-02,Texas,Houston,8500 block of Redcliff Rd,1,3,0,0,0
2682,2694,1082835,2018-04-01,Michigan,Saginaw,600 block of Yale St,0,5,0,0,0
2683,2695,1083011,2018-04-01,Alabama,Mobile,3556 Halls Mill Rd,1,4,0,0,3
2684,2696,1082273,2018-03-31,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,0,0,0
2685,2697,1080234,2018-03-29,Texas,Plano,7401 Alma Dr,1,3,0,0,1
2686,2698,1080442,2018-03-29,New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,0,0,0
2687,2699,1077180,2018-03-24,Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,0,0,0
2688,2700,1074886,2018-03-21,California,San Francisco,949 Geneva Ave,0,5,1,0,0
2689,2701,1071427,2018-03-17,Kentucky,Louisville,2928 W Kentucky St,0,7,0,0,1
2690,2702,1071381,2018-03-17,Illinois,Harvey,16700 S Halsted St,0,4,0,0,0
2691,2703,1078612,2018-03-13,Florida,Macclenny,South Blvd,0,4,0,0,1
2692,2704,1068615,2018-03-12,California,Modesto,2000 block of Robertson Rd,0,4,0,0,0
2693,2705,1067061,2018-03-11,Indiana,South Bend,800 block of E Dayton St,0,6,0,0,2
2694,2706,1067264,2018-03-11,Illinois,Champaign,700 block of N Hickory St,1,3,0,0,0
2695,2707,1067296,2018-03-11,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,0,0,0
2696,2708,1066594,2018-03-09,North Carolina,Wadesboro,1300 E Caswell St,3,1,0,0,1
2697,2709,1064514,2018-03-07,Alabama,Hurtsboro,531 Main Street,2,2,0,0,1
2698,2710,1062466,2018-03-04,Illinois,Rockford,426 Howard Ave,1,4,0,0,1
2699,2711,1061748,2018-03-03,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,0,0,0
2700,2712,1062123,2018-03-03,Florida,Miami,1300 Block of NW 62nd Ln,0,4,0,0,0
2701,2713,1059559,2018-02-27,Connecticut,Bridgeport,1306 Stratford Ave,0,4,0,0,0
2702,2714,1057518,2018-02-26,Michigan,Detroit,22700 Fenkell Ave,4,0,1,0,0
2703,2715,1056240,2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,0,0,0
2704,2716,1052372,2018-02-18,Texas,San Antonio,2893 Cinema Ridge,0,5,0,0,0
2705,2717,1052035,2018-02-17,Kansas,Kansas City,1615 Minnesota,1,7,0,0,0
2706,2718,1051407,2018-02-17,Tennessee,Memphis,3188 N Watkins Ave,0,5,0,0,0
2707,2719,1051291,2018-02-16,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,0,0,2
2708,2720,1049217,2018-02-14,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,0,0,1
2709,2721,1049024,2018-02-13,Louisiana,New Orleans,5400 block of Andry St,2,3,0,0,2
2710,2722,1047761,2018-02-11,Michigan,Detroit,19432 Lamont St,3,3,1,0,1
2711,2723,1046961,2018-02-10,Kentucky,Paintsville,413 Mill St,4,0,1,0,0
2712,2724,1044234,2018-02-07,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,2,3,1,0,0
2713,2725,1043447,2018-02-05,Colorado,Colorado Springs,4225 Galley Rd,1,4,1,0,0
2714,2726,1042280,2018-02-03,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,0,0,0
2715,2727,1040815,2018-01-31,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,0,0,0
2716,2728,1037529,2018-01-28,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,4,0,1,0,0
2717,2729,1037515,2018-01-28,Indiana,Indianapolis,1313 N Sherman Dr,2,2,0,1,1
2718,2730,1038429,2018-01-28,Pennsylvania,Reading,123 S 3rd St,4,0,0,0,1
2719,2731,1037438,2018-01-27,Kentucky,Bowling Green,645 Pearl Street,0,4,0,0,0
2720,2732,1037541,2018-01-27,California,Los Angeles,243 East 119th St,0,5,0,0,0
2721,2733,1035803,2018-01-25,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,0,0,0
2722,2734,1033262,2018-01-23,Kentucky,Benton,416 High School Rd,2,14,0,0,1
2723,2735,1034205,2018-01-23,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,0,0,0
2724,2736,1032393,2018-01-21,Florida,Orlando,3101 Willow Bend Blvd,0,4,0,0,2
2725,2737,1031851,2018-01-21,Illinois,Chicago,3200 W Division St,0,4,0,0,0
2726,2738,1029095,2018-01-17,District of Columbia,Washington,2000 block of 16th St SE,1,3,0,0,1
2727,2739,1042072,2018-01-15,Florida,Alachua,14223 NW 156th Pl,0,5,0,0,2
2728,2740,1026804,2018-01-14,Alabama,Eutaw,809 Mesopotamia St,1,4,0,0,0
2729,2741,1027013,2018-01-14,Alabama,Madison,101 Westchester Dr,0,4,0,0,1
2730,2742,1025673,2018-01-12,Tennessee,Nashville,2614 Jenkins Ct,3,2,0,0,1
2731,2743,1025272,2018-01-11,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,0,0,1
2732,2744,1022067,2018-01-07,Alabama,Union Springs,US-29,1,5,0,0,0
2733,2745,1022055,2018-01-07,Florida,Plantation,5225 W Broward Blvd,0,4,0,0,0
2734,2746,1021788,2018-01-05,Mississippi,Hattiesburg,6168 US 49,0,6,0,0,1
2735,2747,1020574,2018-01-04,Arkansas,Brinkley,615 W 6th St,1,3,0,0,1
2736,2748,1018295,2018-01-01,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,0,0,0
2737,2749,1017372,2017-12-31,Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,1,6,1,0,0
2738,2750,1017422,2017-12-31,Illinois,Chicago,2335 Howard St,0,4,0,0,0
2739,2751,1018118,2017-12-31,New Jersey,Long Branch,635 Wall St,4,0,0,0,1
2740,2752,1015666,2017-12-27,Nevada,Las Vegas,3750 E Bonanza Rd,2,2,0,0,1
2741,2753,1015336,2017-12-26,Florida,Miami,NW 18th Ave and 86th Ter,0,5,0,0,0
2742,2754,1013983,2017-12-24,Mississippi,Vicksburg,1111 Mulberry Street,0,5,0,0,1
2743,2755,1014052,2017-12-24,Alabama,Troy,100 block of Chapman St,1,4,0,0,1
2744,2756,1014971,2017-12-23,Louisiana,Eunice,100 block of City Avenue,1,3,0,0,1
2745,2757,1013377,2017-12-23,Alabama,Birmingham,3rd Ave N and 9th St N,0,4,0,0,0
2746,2758,1012704,2017-12-21,Louisiana,Lafayette,1500 block of N University Avenue,0,4,0,0,0
2747,2759,1011953,2017-12-21,Pennsylvania,Philadelphia,6600 block of Dorel St,0,0,1,3,0
2748,2760,1009629,2017-12-16,Mississippi,Mc Cool (Mccool),Ferguson Rd,0,4,0,0,1
2749,2761,1008310,2017-12-15,California,Pacoima,13041 Jouett Street,0,5,0,0,0
2750,2762,1007054,2017-12-13,Ohio,Columbus,200 block of E Barthman Ave,1,3,0,0,0
2751,2763,1006150,2017-12-12,Kentucky,Louisville,17th and Gallagher Streets,0,4,0,0,3
2752,2764,1006446,2017-12-12,Texas,Garland,1301 Rivercrest Ln,0,4,0,0,0
2753,2765,1004454,2017-12-09,Massachusetts,Boston,Proctor St,0,4,0,0,1
2754,2766,1002514,2017-12-06,Illinois,Chicago,4620 N Broadway,0,4,0,0,0
2755,2767,1001566,2017-12-04,Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,0,0,0
2756,2768,1000479,2017-12-03,Tennessee,Memphis,656 Marshall Ave,1,3,0,0,2
2757,2769,999969,2017-12-02,Michigan,Detroit,5200 Woodward Avenue,0,4,0,0,1
2758,2770,998843,2017-11-30,Michigan,Detroit,11000 block of Gunston,1,4,0,0,0
2759,2771,994323,2017-11-24,Mississippi,Brookhaven,119 Martin Street,1,6,0,0,0
2760,2772,995015,2017-11-24,Ohio,Cleveland,11618 Buckeye Rd,1,5,0,0,5
2761,2773,991017,2017-11-18,Minnesota,Minneapolis,3600 block of N Emerson Ave,0,4,0,0,0
2762,2774,990974,2017-11-17,Louisiana,New Iberia,900 Block of Mississippi St,0,4,0,0,0
2763,2775,989838,2017-11-16,Georgia,Columbus,1400 block of 15th Street,0,7,0,0,0
2764,2776,988824,2017-11-14,California,Richmond,900 Block of View Dr,2,2,0,0,0
2765,2777,987611,2017-11-14,California,Corning,17357 Stagecoach Rd,5,12,1,0,0
2766,2778,986236,2017-11-12,Indiana,Gary,4601 Melton Rd,0,7,0,0,1
2767,2779,987134,2017-11-12,California,Fresno,S Calvin Ave,0,5,0,0,0
2768,2780,986816,2017-11-12,Georgia,Atlanta,50 Lower Alabama St,2,2,0,0,1
2769,2781,985582,2017-11-11,Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,0,0,0
2770,2782,985832,2017-11-11,North Carolina,Fayetteville,2835 Bragg Blvd,1,4,0,1,0
2771,2783,986092,2017-11-11,Louisiana,New Orleans,Forstall St and Burgundy St,1,5,0,0,0
2772,2784,984822,2017-11-10,Ohio,Dayton (Trotwood),193 Olive Rd,0,4,0,0,0
2773,2785,984455,2017-11-09,Pennsylvania,Philadelphia,1800 block of Ringgold,0,4,0,0,0
2774,2786,980577,2017-11-05,Texas,Sutherland Springs,216 4th St,26,20,1,0,0
2775,2787,980269,2017-11-04,Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,0,0,1
2776,2788,980192,2017-11-04,Ohio,Youngstown,2810 Market St,0,4,0,0,0
2777,2789,980060,2017-11-04,California,Santa Monica,1515 Ocean Avenue,1,3,0,0,0
2778,2790,979651,2017-11-03,Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,0,0,1
2779,2791,980258,2017-11-03,California,Gardena,E 163rd St and S Main St,0,4,0,0,0
2780,2792,980004,2017-11-03,New York,Buffalo,147 Roosevelt Ave,0,4,0,0,0
2781,2793,980401,2017-11-03,Louisiana,Lacombe,27600 block of Mirmar Street,0,4,1,0,1
2782,2794,975600,2017-10-29,Texas,Austin,5500 block of Ave F,1,3,0,0,1
2783,2795,975817,2017-10-28,Ohio,Toledo,1327 N Huron St,0,4,0,0,0
2784,2796,974704,2017-10-28,Virginia,Petersburg,N Sycamore St and Franklin,1,3,0,0,0
2785,2797,974051,2017-10-27,Kentucky,Louisville,1716 Prentice St,0,6,0,0,0
2786,2798,974411,2017-10-27,California,San Francisco,1100 block of Fillmore,0,4,0,0,0
2787,2799,966895,2017-10-23,California,Clearlake Oaks,13000 block of Anchor Village,2,3,0,0,1
2788,2800,966153,2017-10-22,Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,0,0,0
2789,2801,966178,2017-10-22,Alabama,Lanett,1606 19th St Sw,2,7,0,0,2
2790,2802,965066,2017-10-21,Florida,Tampa,400 block of E Nordica St,0,4,0,0,0
2791,2803,965077,2017-10-21,Florida,Jacksonville,164 E Eubanks St,0,4,0,0,0
2792,2804,965756,2017-10-21,Tennessee,Nashville,1277 12th Ave S,0,4,0,0,0
2793,2805,965251,2017-10-21,Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,0,0,0
2794,2806,962359,2017-10-18,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,0,0,1
2795,2807,962155,2017-10-17,New York,Brooklyn,181 Martense St,0,4,0,0,0
2796,2808,962623,2017-10-16,Mississippi,Meridian,6010 5th St,1,3,0,0,2
2797,2809,960036,2017-10-15,Texas,Houston,6233 Gulfton St,2,2,0,0,0
2798,2810,959126,2017-10-15,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,0,0,0
2799,2811,957980,2017-10-12,California,Aliso Viejo,6 Asbury Ct,2,2,0,0,1
2800,2812,957562,2017-10-11,Ohio,Pedro,15497 SR 93,4,0,0,0,1
2801,2813,956990,2017-10-10,California,Long Beach,1601 E Anaheim St,2,2,0,0,2
2802,2814,956942,2017-10-10,California,San Francisco,25th St and Treat Ave,0,4,0,0,0
2803,2815,955268,2017-10-09,Texas,Houston,3352 Old Spanish Trail,0,5,0,0,0
2804,2816,954428,2017-10-07,Arizona,Phoenix,87th Ave and Thomas Rd,0,4,0,0,0
2805,2817,953156,2017-10-06,Illinois,Chicago,8000 block of S Marshfield,0,5,0,0,0
2806,2818,952720,2017-10-05,Arizona,Casa Grande,400 block of W 13th Street,4,0,0,0,2
2807,2819,952220,2017-10-03,Florida,Miami,2051 NW 65th St,0,4,0,0,0
2808,2820,945990,2017-10-01,Kansas,Lawrence,1000 block of Massachusetts St,3,2,0,0,3
2809,2821,946496,2017-10-01,Nevada,Las Vegas,3950 Las Vegas Blvd S,58,441,1,0,0
2810,2822,946138,2017-09-30,Tennessee,Memphis,800 block of Kerr Avenue,1,3,0,0,0
2811,2823,944448,2017-09-28,Louisiana,New Orleans,2001 N Rocheblave St,1,3,0,0,0
2812,2824,942628,2017-09-26,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,0,0,1
2813,2825,942522,2017-09-26,Tennessee,Memphis,2531 Chelsea Ave,0,4,0,0,1
2814,2826,942830,2017-09-26,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,0,0,0
2815,2827,941144,2017-09-24,Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,0,0,0
2816,2828,940554,2017-09-24,Tennessee,Antioch,3890 Pin Hook Rd,1,7,0,1,1
2817,2829,940644,2017-09-24,New York,Syracuse,1226 E Fayette St,0,4,0,0,0
2818,2830,1974755,2017-09-24,Pennsylvania,Philadelphia,3400 block of H St,0,4,0,0,0
2819,2831,941257,2017-09-24,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,0,0,1
2820,2832,939834,2017-09-23,California,Bakersfield,818 Real Rd,1,4,0,0,3
2821,2833,940068,2017-09-23,Illinois,Danville,Seminary St and Jackson St,0,5,0,0,0
2822,2834,940142,2017-09-23,Connecticut,Hartford,1164 Albany Ave,2,2,0,0,1
2823,2835,939482,2017-09-20,Indiana,Gary,4300 block of 23rd Ct,0,5,0,0,0
2824,2836,936028,2017-09-17,Michigan,Detroit,5000 block of Stanton Street,1,3,0,0,0
2825,2837,935928,2017-09-17,Virginia,Petersburg,300 Mistletoe St,1,4,0,0,3
2826,2838,934036,2017-09-16,South Carolina,Columbia,920 Lady Street,0,7,0,1,4
2827,2839,933957,2017-09-15,Illinois,Chicago,4700 block of S Fairfield Ave,4,0,0,0,0
2828,2840,932526,2017-09-13,Tennessee,Memphis,1000 block of Morehead St,1,5,0,0,0
2829,2841,932181,2017-09-13,Washington,Rockford,14626 S Jackson Rd,1,3,0,0,1
2830,2842,932906,2017-09-13,Pennsylvania,York,400 block of S Duke St,0,4,0,0,0
2831,2843,932619,2017-09-13,Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,0,0,0
2832,2844,930569,2017-09-10,Texas,Plano,1712 West Spring Creek Parkway,8,1,1,0,0
2833,2845,930266,2017-09-10,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,0,0,1
2834,2846,931139,2017-09-09,Alabama,Selma,Kings Bend Road,0,4,0,0,0
2835,2847,928380,2017-09-06,Illinois,Chicago,2700 block of Madison,0,4,0,0,0
2836,2848,927277,2017-09-04,Illinois,Bellwood,1000 block of Bellwood Ave,0,4,0,0,0
2837,2849,926766,2017-09-03,California,Inglewood,10100 block of S Firmona Ave,2,3,0,0,1
2838,2850,925809,2017-09-02,Kentucky,Louisville,8008 Watterson Trl,0,4,0,0,2
2839,2851,925436,2017-09-02,Illinois,Chicago,8300 block of S Hermitage,1,3,0,0,0
2840,2852,922184,2017-08-28,New Mexico,Clovis,701 N Main St,2,4,0,0,1
2841,2853,921733,2017-08-27,California,Sacramento,7760 24th St,1,4,0,0,3
2842,2854,921653,2017-08-27,Indiana,Evansville,1127 Chestnut St,1,3,0,0,1
2843,2855,921289,2017-08-25,Florida,Gainesville,1600 NE 8th Ave,0,4,0,0,1
2844,2856,920513,2017-08-24,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,0,0,1
2845,2857,918204,2017-08-22,Illinois,Chicago,300 block of N Central Ave,0,4,0,0,0
2846,2858,917793,2017-08-21,New Jersey,Newark,Fabyan Place,0,4,0,0,0
2847,2859,918061,2017-08-21,New Jersey,Newark,700 block of S 19th St,1,3,0,0,0
2848,2860,917820,2017-08-21,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,0,0,1
2849,2861,917713,2017-08-21,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,0,0,1
2850,2862,917838,2017-08-21,Tennessee,Memphis,262 Decatur St,0,4,0,0,0
2851,2863,916808,2017-08-20,New York,Brooklyn,100th St and Ave M,0,4,0,0,0
2852,2864,916848,2017-08-20,Illinois,Chicago,11901 S Loomis St,2,5,0,0,0
2853,2865,916551,2017-08-19,Ohio,Cleveland,11143 Superior Ave,1,4,0,0,3
2854,2866,914819,2017-08-16,New York,Wyandanch,Merritt Ave and 15th St,0,4,0,0,0
2855,2867,913924,2017-08-14,California,North Hollywood,Morrison St and Klump Ave,2,2,0,0,0
2856,2868,912805,2017-08-13,Pennsylvania,Philadelphia,39th St and Melon St,0,5,0,0,0
2857,2869,912322,2017-08-13,California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,0,0,0
2858,2870,912375,2017-08-13,Virginia,Suffolk,8700 block of Quay Rd,0,4,0,0,0
2859,2871,912093,2017-08-12,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,0,0,1
2860,2872,909423,2017-08-08,Illinois,Chicago,50 block of E 37th St,1,6,0,0,0
2861,2873,907555,2017-08-06,New York,Bronx,Wickham Ave,0,6,0,0,1
2862,2874,907546,2017-08-06,New York,Bronx,Unionport Rd,0,4,0,0,0
2863,2875,907857,2017-08-06,California,Oakland,1000 block of 106th Avenue,0,7,0,0,0
2864,2876,907247,2017-08-05,New Jersey,Lakewood,900 block of Brook Road,0,4,0,0,0
2865,2877,907611,2017-08-05,South Carolina,Allendale,300 block of Ellis St,1,3,0,0,0
2866,2878,906568,2017-08-05,Florida,Tallahassee,1939 W Tennessee St,1,3,0,0,0
2867,2879,906509,2017-08-04,Montana,Lodge Grass,200 block of North Helen Street,3,2,0,0,0
2868,2880,906126,2017-08-03,District of Columbia,Washington,3426 18th St NE,1,3,0,0,0
2869,2881,904329,2017-08-02,Maryland,Baltimore,900 block of N Broadway,0,4,0,0,0
2870,2882,903853,2017-08-01,Illinois,Chicago,800 block of N Monticello Ave,0,4,0,0,0
2871,2883,904106,2017-08-01,Washington,Toppenish,8000 Block of Lateral C Rd,0,6,0,0,1
2872,2884,904026,2017-08-01,California,Fresno,Mariposa St and A St,0,7,0,0,0
2873,2885,903090,2017-07-31,Illinois,Decatur,Jasper St and Main St,0,4,0,0,0
2874,2886,902187,2017-07-30,Texas,El Paso,1810 George Dieter Dr,1,3,0,0,1
2875,2887,901549,2017-07-30,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,0,0,1
2876,2888,901083,2017-07-29,New York,Buffalo,200 block of Carl St,1,4,0,0,0
2877,2889,901000,2017-07-29,North Carolina,Salisbury,115 W Fisher St,2,3,0,0,2
2878,2890,900963,2017-07-28,Delaware,Wilmington,400 block of N Washington St,0,4,0,0,0
2879,2891,900387,2017-07-27,Illinois,Chicago,2000 block of E 71st St,1,4,0,0,0
2880,2892,898631,2017-07-26,North Carolina,High Point,2111 E. Green Drive,1,6,0,0,0
2881,2893,898448,2017-07-25,Florida,Jacksonville,1040 Golfair Boulevard,1,3,0,0,2
2882,2894,896444,2017-07-23,Illinois,Chicago,1500 block of East 82nd St,1,3,0,0,0
2883,2895,896889,2017-07-23,Louisiana,Baton Rouge,10360 Ave H,0,4,0,0,4
2884,2896,896149,2017-07-22,Ohio,Cincinnati,130 E Clifton Ave,0,5,0,0,1
2885,2897,893690,2017-07-19,Virginia,Richmond,2300 block of Bethel St,0,5,0,0,0
2886,2898,894504,2017-07-19,California,Los Angeles,Imperial Hwy and Broadway,1,3,0,0,0
2887,2899,893726,2017-07-18,Wisconsin,Milwaukee,3000 block of N 39th St,0,4,0,0,0
2888,2900,893712,2017-07-18,New Jersey,Trenton,Hewitt St and Division St,1,3,0,0,0
2889,2901,893752,2017-07-18,Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,0,0,0
2890,2902,891291,2017-07-15,Pennsylvania,Philadelphia,21st and Fitzwater,1,3,0,0,0
2891,2903,891092,2017-07-15,Illinois,Chicago,12200 block of S Throop St,0,4,0,0,0
2892,2904,886564,2017-07-09,Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,0,0,0
2893,2905,886002,2017-07-08,Illinois,Alton,700 block of Oakwood Ave,0,4,0,0,1
2894,2906,886220,2017-07-08,Ohio,Cincinnati,9917 Capstan Dr,1,8,0,0,4
2895,2907,884764,2017-07-06,Mississippi,Meridian,Eighth Ave,0,4,0,0,3
2896,2908,883052,2017-07-05,Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,0,0,1
2897,2909,883282,2017-07-05,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,0,0,0
2898,2910,883058,2017-07-05,Maine,Madison,300 block of Russell Rd,3,1,1,0,0
2899,2911,882665,2017-07-04,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,0,0,0
2900,2912,882321,2017-07-04,Virginia,Hampton,500 block of Patterson Ave,1,4,0,0,0
2901,2913,883489,2017-07-04,North Carolina,Raleigh,105 E South St,1,3,0,0,2
2902,2914,882422,2017-07-03,Alabama,Prattville,112 US 82,3,1,0,0,2
2903,2915,881921,2017-07-03,Michigan,Pontiac,50 block of Thorpe St,1,3,0,0,1
2904,2916,881700,2017-07-02,New Jersey,Jersey City,Wilkinson Avenue,0,4,0,0,0
2905,2917,880738,2017-07-02,South Carolina,Greenwood,SC 72 Bypass,0,4,0,0,1
2906,2918,879953,2017-07-01,Arkansas,Little Rock,220 W 6th St,0,25,0,0,3
2907,2919,883656,2017-07-01,Illinois,Momence,2727 S 13000 Rd E,0,4,0,0,0
2908,2920,880808,2017-07-01,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,0,0,0
2909,2921,880813,2017-07-01,California,Oakland,3200 Humboldt Ave,0,4,0,0,0
2910,2922,879412,2017-06-30,New York,Bronx,1650 Grand Concourse,1,6,1,0,0
2911,2923,877295,2017-06-27,Illinois,Chicago,200 block of S Lotus,0,5,0,0,0
2912,2924,876010,2017-06-25,District of Columbia,Washington,5900 block of Southern Ave SE,0,4,0,0,0
2913,2925,875886,2017-06-25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,0,0,0
2914,2926,874613,2017-06-24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,0,0,0
2915,2927,875322,2017-06-24,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,0,0,0
2916,2928,876076,2017-06-24,New Jersey,Willingboro,Pastoral Lane,0,4,0,0,0
2917,2929,873847,2017-06-22,Georgia,Atlanta,1100 block of Osborne Street,1,6,0,0,0
2918,2930,870095,2017-06-18,Missouri,Saint Louis,1900 block of N 14th St,2,2,1,0,0
2919,2931,870222,2017-06-18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,0,0,0
2920,2932,869877,2017-06-18,Illinois,Chicago,3300 block of W Crystal St,0,4,0,0,0
2921,2933,869968,2017-06-18,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,6,0,1,1
2922,2934,869838,2017-06-17,Illinois,Chicago,50 block of N Latrobe Ave,0,4,0,0,0
2923,2935,869357,2017-06-17,Ohio,Columbus,6252 Busch Blvd,1,4,0,0,0
2924,2936,868042,2017-06-15,Virginia,Richmond,4053 Old Brook Road,1,3,0,0,1
2925,2937,868363,2017-06-15,New Mexico,La Madera,491 NM-111,5,0,0,0,1
